name,lat,lng,address,province,city,area,uid,tag1,tag2
苏州科技大学石湖校区图书馆,31.25201570263996,120.584543,江苏省苏州市虎丘区横塘镇学府路99号,江苏省,苏州市,虎丘区,b7acbcbdee79396276e5b6fd,教育培训,图书馆
野马渡文体中心-图书馆,31.405258904997485,120.990332,萧林东路3888号2楼,江苏省,苏州市,昆山市,95708570fa6b73a278f796f2,教育培训,图书馆
浏河文化艺术中心(图书馆),31.513750340201504,121.284584,江苏省苏州市太仓市浏河镇东海路33号,江苏省,苏州市,太仓市,a3565d6b62054989c3364475,教育培训,图书馆
苏州城市学院-图书馆,31.221157254079042,120.587707,江苏省苏州市吴中区吴越路,江苏省,苏州市,吴中区,c8b5cdef13be167e130daa7f,教育培训,图书馆
昆山市图书馆(枫景苑分馆),31.348612798682474,120.967194,苏州市昆山市雁荡山路枫景苑,江苏省,苏州市,昆山市,059df82cdb11f967b04c497b,教育培训,图书馆
张家港图书馆城北分馆,31.87403839973005,120.557083,苏州市张家港市公园路46号附近,江苏省,苏州市,张家港市,df5f77c046f6c59eb320a883,教育培训,图书馆
苏州科技大学天平学院-图书馆,31.2674633929858,120.562925,江苏省苏州市高新区长江路55号,江苏省,苏州市,吴中区,91c13f93ffb4838721f01779,教育培训,图书馆
24小时自助图书馆,31.379518257743765,121.085778,苏州市昆山市蓬文路格林豪泰快捷酒店(新星路店)东侧,江苏省,苏州市,昆山市,8cf24bd2b0e48b9d5fbe86c2,教育培训,图书馆
中国人民大学苏州校区-图书馆,31.27897599664253,120.739083,江苏省苏州市工业园区仁爱路158号,江苏省,苏州市,苏州工业园区,a5277fda611053322cb17e77,教育培训,图书馆
常熟市少年儿童图书馆,31.647087972111418,120.746325,苏州市常熟市书院街石梅广场北侧,江苏省,苏州市,常熟市,c23c6da2686dc56481a12ef6,教育培训,图书馆
文明益站24小时自助图书,31.464109464496225,120.983698,苏州市昆山市周新路,江苏省,苏州市,昆山市,acd17faee778138b7ec87610,教育培训,图书馆
太仓图书馆,31.456745904925203,121.107463,苏州市太仓市人民北路太仓金陵花园酒店北侧约30米,江苏省,苏州市,太仓市,9a61c902fe98d0562cb96db3,教育培训,图书馆
苏州工业园区24小时智能图书馆,31.278554119159384,120.728369,苏州市苏州工业园区仁爱路,江苏省,苏州市,苏州工业园区,961353e529fa621c0aa8d4f3,教育培训,图书馆
苏州图书馆(教师分馆),31.308436233182302,120.617816,江苏省苏州市姑苏区学士街389号2F,江苏省,苏州市,姑苏区,5a92f93c548d0908dc1e5290,教育培训,图书馆
苏州图书馆24小时自助图书馆,31.302917087791492,120.630074,苏州市姑苏区人民路三元宾馆东北侧约120米,江苏省,苏州市,姑苏区,fcfebef5e66d6754a9175a45,教育培训,图书馆
苏州市立医院北区图书馆,31.323159143997426,120.610406,广济路242号,江苏省,苏州市,姑苏区,ae1aeee3867a5739d92f2802,教育培训,图书馆
沧浪区图书馆,31.306718332616075,120.647875,江苏苏州市姑苏区图书馆,江苏省,苏州市,姑苏区,35adb0445bba2199b34c49e7,教育培训,图书馆
沙溪镇图书分馆,31.567202095875132,121.072581,苏州市太仓市白云中路苏韵阁酒店北侧约220米,江苏省,苏州市,太仓市,3cafaa1b7dba421dc42ba12b,教育培训,图书馆
张家港图书馆(塘桥分馆),31.82600414975448,120.643954,塘桥镇富民路121号,江苏省,苏州市,张家港市,16cf4488a06958ea4054d7cf,教育培训,图书馆
苏州信息职业技术学院-图书馆,31.13690582667295,120.639466,鲈乡南路200号,江苏省,苏州市,吴江区,e93761f6b194a372223bf279,教育培训,图书馆
清风图书馆,31.835731459445714,120.567247,苏州市张家港市沙锡路西溪花苑,江苏省,苏州市,张家港市,1c9d95185dbb8880cac3dbf5,教育培训,图书馆
苏州市木渎人民医院-图书室,31.255985910990972,120.521323,江苏省苏州市吴中区下沙塘39号7号楼3楼,江苏省,苏州市,吴中区,b93fefc2efac0bd976e5b66d,教育培训,图书馆
hubnovo图书馆,31.366195405479143,120.960743,江苏苏州市昆山市玉山镇昆城广场一号楼,江苏省,苏州市,昆山市,6987fb56c1a5d01ce856fab5,教育培训,图书馆
寒山寺佛教图书馆,31.312950731359123,120.575143,寒山寺景区枫桥大街86号,江苏省,苏州市,姑苏区,0a46dc0fcfbe6a2330621279,教育培训,图书馆
凤凰文化中心图书馆,31.776861078118518,120.634345,苏州市张家港市凤凰大道张家港市凤凰中心小学,江苏省,苏州市,张家港市,58ebe4b13db30c475f17c3f3,教育培训,图书馆
新昆山人文化俱乐部-图书馆,31.26910671219931,121.020063,江苏省苏州市昆山市千灯镇少卿中路9号,江苏省,苏州市,昆山市,c09143937e5a03e588db73a6,教育培训,图书馆
太仓市少年儿童图书馆,31.45864684656379,121.140675,上海东路100号,江苏省,苏州市,太仓市,dc58f7e2b76d3420df1e5293,教育培训,图书馆
苏州开放大学-敬德图书馆,31.306350783063245,120.592673,金阊街道干将西路1122号,江苏省,苏州市,姑苏区,a43db087a13197e025e0a02d,教育培训,图书馆
吴江图书馆24小时城市街区自助图书馆,31.152548862528317,120.648338,苏州市吴江区中山南路桃花苑东北侧约80米,江苏省,苏州市,吴江区,9153145b12ece1f38bf15dcd,教育培训,图书馆
永联图书馆,31.848735763529156,120.718864,苏州市张家港市嘉园路中国农业银行(南丰永联分理处)南侧约220米,江苏省,苏州市,张家港市,5e7ad5ee119430651d1d11f7,教育培训,图书馆
江苏科技大学张家港校区图书馆,31.895211120839,120.577357,长兴中路8号,江苏省,苏州市,张家港市,a6a9681a3f1a5480eb1e97f9,教育培训,图书馆
常熟图书馆(沙家浜镇分馆),31.548721047803234,120.861732,苏州市常熟市金桩路与渔阳路交叉路口往西约60米,江苏省,苏州市,常熟市,2db7df3a95b9b38edeee8b97,教育培训,图书馆
苏州经贸职业技术学院图书馆,31.25366831656335,120.574419,苏州市虎丘区学府路287号苏州经贸职业技术学院石湖校区,江苏省,苏州市,虎丘区,cc0849a01c54042e950319ad,教育培训,图书馆
吴江图书馆七都分馆,30.949002621553543,120.404703,苏州市吴江区元春路皇家丽景东北侧约50米,江苏省,苏州市,吴江区,284893ef0e21c49082288a8d,教育培训,图书馆
海阅原版书俱乐部(晋合360度生活广场店),31.31565771982351,120.727661,苏州市工业园区融安街18号晋合360度生活广场F1,江苏省,苏州市,苏州工业园区,fb7b8feb0e558b440782c28d,教育培训,图书馆
古里镇自助图书馆,31.60291887792718,120.904965,苏州市常熟市增福路常熟市白茆中学西北侧约220米,江苏省,苏州市,常熟市,e484060167d8ef38077ce848,教育培训,图书馆
常熟理工学院(东南校区)-图书馆,31.588990187434646,120.782125,常熟国家大学科技园湖山路99号,江苏省,苏州市,常熟市,b54e52668e93b1bfcae33c99,教育培训,图书馆
中国人民大学苏州校区图书馆A2,31.27878091347147,120.739162,苏州市苏州工业园区永珊路中国人民大学(苏州校区),江苏省,苏州市,苏州工业园区,1d77b755bb1315224afd3f9f,教育培训,图书馆
苏州图书馆(龙惠分馆),31.342356818605033,120.415887,江苏省苏州市虎丘区东渚镇龙惠花苑社区服务中心一楼,江苏省,苏州市,虎丘区,6793f99a473d0a8d5d0d0224,教育培训,图书馆
24小时自助图书馆(常熟图书馆尚湖分馆),31.612659015339997,120.641342,苏州市常熟市练塘南环路与营联路交叉路口往西约160米,江苏省,苏州市,常熟市,5273b778cf8c6f368c55ec4b,教育培训,图书馆
图书馆驿站,31.767779749759775,120.63485,苏州市张家港市凤恬路凤凰花苑北侧约30米,江苏省,苏州市,张家港市,1b82eea7199eb202d518b71b,教育培训,图书馆
苏州健雄职业技术学院-图书馆,31.41512943992244,121.141201,苏州市太仓市健雄路苏州健雄职业技术学院,江苏省,苏州市,太仓市,15ee21f217c7b46eaecb665b,教育培训,图书馆
太仓图书馆城厢分馆,31.44948995211993,121.103373,江苏省苏州市太仓市城厢镇长春南路238号便民服务中心三楼,江苏省,苏州市,太仓市,4e56d29631431f014107c1c7,教育培训,图书馆
琴川书房,31.673166982790626,120.786972,江苏省苏州市常熟市达海路39号,江苏省,苏州市,常熟市,701f3f6c3bf68831f40e77cd,教育培训,图书馆
棉花糖儿童图书馆(张家港购物公园店),31.872597882754143,120.520565,江苏省苏州市张家港市中国江苏苏州市张家港市杨舍镇购物公园西门欧陆风情街,江苏省,苏州市,张家港市,be17a916e97ba931a2d23029,教育培训,图书馆
苏州新科(昆山图书馆中心校区),31.38190919642539,120.977273,昆山市玉山镇珠江新村商业广场3号楼1楼,江苏省,苏州市,昆山市,90719f950853eb8bb817e731,教育培训,培训机构
书香小院,31.43596139873436,120.710169,江苏省苏州市相城区太平禅寺西南,江苏省,苏州市,相城区,eda1b4ba1fbdd8ce81a12eca,教育培训,图书馆
金光社区兵站家园图书馆,31.35586962978458,120.607433,江苏省苏州市姑苏区苏州图书馆城北分馆(广济北路东),江苏省,苏州市,姑苏区,559dc86cbcaee16eb8bd633e,教育培训,图书馆
太湖渔港村图书室,31.26794436943323,120.346188,苏州市吴中区渔港路,江苏省,苏州市,吴中区,bb6591f28f594f39bfa8224c,教育培训,图书馆
艾花田图书馆,31.30314497080185,120.629896,十梓街651号后石家湾21号,江苏省,苏州市,姑苏区,ab6cfad937d887ebab175a39,教育培训,图书馆
拇指宫殿儿童中英图书馆,31.327792137143692,120.633671,齐门路渔郎桥浜16号2-101,江苏省,苏州市,姑苏区,f8fd2ddf423c0afd581093c0,教育培训,图书馆
中国人民大学苏州校区图书馆A1,31.27896897653309,120.739081,苏州市苏州工业园区永珊路中国人民大学(苏州校区),江苏省,苏州市,苏州工业园区,a1a92d730655daae1811d50e,教育培训,其他
太仓市明德高级中学-图书楼,31.46116328595896,121.125369,苏州市太仓市东仓南路太仓市明德高级中学,江苏省,苏州市,太仓市,a7ea119b044e0a23b5f42f9e,教育培训,图书馆
智慧研究室(张家港图书馆),31.86962866577861,120.581341,人民东路5-2号张家港图书馆F4层,江苏省,苏州市,张家港市,885ec501aa6e3e6cd0ff23dc,教育培训,科研机构
昆山艺术宫停车场-出入口,31.38708843552174,121.051384,前进东路与夏西街交叉口北150米,江苏省,苏州市,昆山市,636c002bb61b1c3ef21937c3,出入口,停车场出入口
悠贝亲子图书馆万达馆(万达广场常熟店),31.68657364056487,120.739423,珠海路万达广场3楼(童学馆内),江苏省,苏州市,常熟市,4a74c0577a5d34d29d9d680f,教育培训,图书馆
苏州第二图书馆,31.372919342032894,120.602537,苏州市相城区广济北路2383号,江苏省,苏州市,相城区,e4dc4eaf69cc37b971210b5e,教育培训,图书馆
苏州图书馆元和分馆,31.35997204691356,120.633794,古元路西陆慕社区服务中心9层,江苏省,苏州市,相城区,37bdad47f496c57c6f3e1bdd,教育培训,图书馆
苏州图书馆(太平文创园分馆),31.435297826870276,120.696043,江苏省苏州市相城区金澄路86,江苏省,苏州市,相城区,46b75977954e24dcdbeced74,教育培训,图书馆
苏州图书馆黄埭分馆,31.44548742067747,120.572018,苏州市相城区中市路玉莲花苑,江苏省,苏州市,相城区,436dbefa72edbbcc4f554797,教育培训,图书馆
苏州图书馆(玉成分馆),31.386569352269863,120.617076,江苏省苏州市相城区玉成家园21号,江苏省,苏州市,相城区,4065573305ff968d08ccdd47,教育培训,图书馆
苏州少年儿童图书馆,31.372845980345375,120.60291,苏州市相城区广济北路与华元路交叉路口往西北约110米,江苏省,苏州市,相城区,1a3264581c3ff86d4354d7f2,教育培训,图书馆
苏州大学阳澄湖校区图书馆,31.38724656564771,120.685428,济学路8号,江苏省,苏州市,相城区,98993beb99742299b6147fd7,教育培训,图书馆
冯梦龙书院,31.46373338375285,120.52759,黄埭镇,江苏省,苏州市,相城区,7e6581cabe0d79c9f4231078,教育培训,图书馆
书香小院,31.43596139873436,120.710169,江苏省苏州市相城区太平禅寺西南,江苏省,苏州市,相城区,eda1b4ba1fbdd8ce81a12eca,教育培训,图书馆
常熟图书馆,31.647598755251725,120.746683,江苏省苏州市常熟市书院街27号,江苏省,苏州市,常熟市,d949470317efed749868b44a,教育培训,图书馆
常熟市图书馆(滨江分馆),31.74468180156322,120.932746,江苏省苏州市常熟市浒东滨江高尔夫俱乐部图书馆滨江分馆,江苏省,苏州市,常熟市,529d38191fd8ccf3f32d83ba,教育培训,图书馆
24小时自助图书馆,31.598384226522974,120.804709,金门路与黄山路交叉口西200米,江苏省,苏州市,常熟市,d9115362a38058f5cb213d07,教育培训,图书馆
自助图书馆,31.64752978199007,120.746685,苏州市常熟市书院街石梅广场北侧约70米,江苏省,苏州市,常熟市,6c861ac7c5e78a1230169b8c,教育培训,图书馆
常熟图书馆(尚湖分馆),31.659288807822797,120.64667,苏州市常熟市九三二村道与永安路交叉路口往东南约120米,江苏省,苏州市,常熟市,7e4bee3a6c2e5c06f50e772b,教育培训,图书馆
常熟图书馆(三峰分馆),31.68160357131483,120.716918,苏州市常熟市陈家坞路虞山国家森林公园北侧约270米,江苏省,苏州市,常熟市,0ed1cd4ec40e9a061f58008a,教育培训,图书馆
常熟理工学院(东湖校区)-逸夫图书馆,31.610611813167637,120.742878,南三环路99号,江苏省,苏州市,常熟市,a1418eb45f2fa17febe58216,教育培训,图书馆
常熟图书馆(沙家浜镇分馆),31.548721047803234,120.861732,苏州市常熟市金桩路与渔阳路交叉路口往西约60米,江苏省,苏州市,常熟市,2db7df3a95b9b38edeee8b97,教育培训,图书馆
古里镇自助图书馆,31.60291887792718,120.904965,苏州市常熟市增福路常熟市白茆中学西北侧约220米,江苏省,苏州市,常熟市,e484060167d8ef38077ce848,教育培训,图书馆
常熟理工学院(东南校区)-图书馆,31.588990187434646,120.782125,常熟国家大学科技园湖山路99号,江苏省,苏州市,常熟市,b54e52668e93b1bfcae33c99,教育培训,图书馆
24小时自助图书馆(常熟图书馆尚湖分馆),31.612659015339997,120.641342,苏州市常熟市练塘南环路与营联路交叉路口往西约160米,江苏省,苏州市,常熟市,5273b778cf8c6f368c55ec4b,教育培训,图书馆
琴川书房,31.673166982790626,120.786972,江苏省苏州市常熟市达海路39号,江苏省,苏州市,常熟市,701f3f6c3bf68831f40e77cd,教育培训,图书馆
常熟市少年儿童图书馆,31.647087972111418,120.746325,苏州市常熟市书院街石梅广场北侧,江苏省,苏州市,常熟市,c23c6da2686dc56481a12ef6,教育培训,图书馆
常熟理工学院(东湖校区)-图书馆报告厅,31.610492698808272,120.743653,江苏省苏州市常熟市仲雍路常熟理工学院(东湖校区),江苏省,苏州市,常熟市,33861c7eeb2593619122e047,教育培训,图书馆
安妮花阅读馆,31.679437125969574,120.762923,常熟市海虞镇黄河路22号汇丰时代广场3幢201室,江苏省,苏州市,常熟市,304a3742d4e6461116c905a3,教育培训,培训机构
悠贝亲子图书馆星光馆(星光天地店),31.66840892960594,120.782586,闽江东路9号星光天地3楼(童学馆内),江苏省,苏州市,常熟市,4e5ae501e047052b471a3219,教育培训,图书馆
悠贝亲子图书馆万达馆(万达广场常熟店),31.68657364056487,120.739423,珠海路万达广场3楼(童学馆内),江苏省,苏州市,常熟市,4a74c0577a5d34d29d9d680f,教育培训,图书馆
昆山图书馆,31.38478729111899,120.976162,江苏省苏州市昆山前进中路353号瑞士大酒店旁边,江苏省,苏州市,昆山市,1bf85b2586d20ba6a1a9340f,教育培训,图书馆
花桥文化体育活动中心花桥图书馆,31.300680652874977,121.074236,苏州市昆山市绿地大道与赵村路交叉路口往北约210米,江苏省,苏州市,昆山市,f4a9feab1af7fe0d128824ab,教育培训,图书馆
昆山高新区图书馆,31.400818321977475,120.940848,苏州市昆山市虹桥路1001号,江苏省,苏州市,昆山市,b70f5b3b94ddadd47dc8766f,教育培训,图书馆
陆家图书馆,31.31606476867,121.042256,苏州市昆山市富荣路124号,江苏省,苏州市,昆山市,bbeaacaaef7ffef1db131818,教育培训,图书馆
昆山市图书馆24小时自助图书馆(九方城分馆),31.408060520027487,120.966643,江苏省苏州市昆山市同心路九方城花园22栋1楼,江苏省,苏州市,昆山市,c32c9490afd4ec169f09f741,教育培训,图书馆
昆山市千灯镇图书馆,31.259147120384533,121.030606,苏州市昆山市文峰路千灯镇政府西北侧约50米,江苏省,苏州市,昆山市,55110aef539475a33010af2b,教育培训,图书馆
24小时自助图书馆,31.284785217011557,120.938997,苏州市昆山市新吴街森隆蓝波湾西北侧约250米,江苏省,苏州市,昆山市,a8ce8418b432ffd80289729a,教育培训,图书馆
昆山图书馆24小时自助图书馆(新江南分馆),31.388808718895863,120.902441,苏州市昆山市新江南旁,江苏省,苏州市,昆山市,a3ad4e4ab57acacd283a9f6b,教育培训,图书馆
昆山图书馆(森林公园馆),31.396088213059127,120.917275,苏州市昆山市马鞍山西路818号昆山市城市生态森林公园内,江苏省,苏州市,昆山市,64875171e472eeb52811d17a,教育培训,图书馆
世美书房,31.29832440363527,121.097985,苏州市昆山市花园路花溪公园(花园路),江苏省,苏州市,昆山市,42fe569b2f852a0efe0eb061,教育培训,图书馆
昆山市图书馆24小时自助图书馆(青阳新城分馆),31.37229855734625,120.974154,江苏省苏州市昆山市柏庐路和朝阳路交汇处新城柏杨街125号新城天地南区北门东侧,江苏省,苏州市,昆山市,dbb3fc02da01511a9de32185,教育培训,图书馆
字里行间图书馆,31.276310403426486,121.08366,苏州市昆山市集善路万科魅力花园,江苏省,苏州市,昆山市,6733f2edf2d690e7d13ce336,教育培训,图书馆
锦溪图书馆,31.174248430643587,120.913192,锦溪镇邵甸港路51号锦溪镇新文化体育中心1层,江苏省,苏州市,昆山市,33fd3aa702c5c3307adbd216,教育培训,图书馆
图书楼,31.308354493201083,121.076617,苏州市昆山市花集路昆山花桥国际商务城中等专业学校,江苏省,苏州市,昆山市,1b75840acdb5eb4ea20464b9,教育培训,图书馆
24小时自助图书馆,31.379518257743765,121.085778,苏州市昆山市蓬文路格林豪泰快捷酒店(新星路店)东侧,江苏省,苏州市,昆山市,8cf24bd2b0e48b9d5fbe86c2,教育培训,图书馆
野马渡文体中心-图书馆,31.405258904997485,120.990332,萧林东路3888号2楼,江苏省,苏州市,昆山市,95708570fa6b73a278f796f2,教育培训,图书馆
昆山市图书馆24小时自助图书馆(澞和苑分馆),31.374500615596638,120.953617,玉山镇澞和苑25幢一楼,江苏省,苏州市,昆山市,75ed31ec31a1757eddee8b39,教育培训,图书馆
昆山市图书馆(枫景苑分馆),31.348612798682474,120.967194,苏州市昆山市雁荡山路枫景苑,江苏省,苏州市,昆山市,059df82cdb11f967b04c497b,教育培训,图书馆
24小时自助图书馆(昆山市图书馆柏庐嘉禾分店),31.40811173590514,120.99584,白领国际公寓,江苏省,苏州市,昆山市,42ea2bc9abb185511329354d,教育培训,图书馆
24小时自助图书馆(南江社区分馆),31.33242114594413,120.972235,苏州市昆山市青淞路昆山市玉山镇新城域小学(东校区)西北侧约100米,江苏省,苏州市,昆山市,eb05183dfabb8220d42ce233,教育培训,图书馆
文明益站24小时自助图书,31.464109464496225,120.983698,苏州市昆山市周新路,江苏省,苏州市,昆山市,acd17faee778138b7ec87610,教育培训,图书馆
昆山开放大学-图书馆,31.33573034730077,120.875087,晨丰西路88号,江苏省,苏州市,昆山市,c2f57fdf70d1774c43ab9ae9,教育培训,图书馆
昆山图书馆(淀山湖分馆),31.184458117131552,121.034891,中市路312,江苏省,苏州市,昆山市,d4eb48e80defde6df03cbae4,教育培训,图书馆
hubnovo图书馆,31.366195405479143,120.960743,江苏苏州市昆山市玉山镇昆城广场一号楼,江苏省,苏州市,昆山市,6987fb56c1a5d01ce856fab5,教育培训,图书馆
新昆山人文化俱乐部-图书馆,31.26910671219931,121.020063,江苏省苏州市昆山市千灯镇少卿中路9号,江苏省,苏州市,昆山市,c09143937e5a03e588db73a6,教育培训,图书馆
昆山图书馆-少儿部,31.384451480869647,120.976633,前进中路353号,江苏省,苏州市,昆山市,ed97bc55038ad9cf28d7ab28,教育培训,图书馆
托普信息技术学院-图书馆,31.465512408242777,120.85227,巴城镇288号,江苏省,苏州市,昆山市,b1c556e8a946a50cb42655e4,教育培训,图书馆
苏州新科(昆山图书馆中心校区),31.38190919642539,120.977273,昆山市玉山镇珠江新村商业广场3号楼1楼,江苏省,苏州市,昆山市,90719f950853eb8bb817e731,教育培训,培训机构
昆山艺术宫停车场-出入口,31.38708843552174,121.051384,前进东路与夏西街交叉口北150米,江苏省,苏州市,昆山市,636c002bb61b1c3ef21937c3,出入口,停车场出入口
悠贝亲子图书馆中英文馆,31.28857860893503,121.109344,苏州市昆山市春天大道绿地21城南侧约210米,江苏省,苏州市,昆山市,066da31f0194a7219122e0bd,教育培训,图书馆
张家港图书馆,31.869637076202512,120.581839,江苏省苏州市张家港市杨舍镇老宅路193号,江苏省,苏州市,张家港市,6f91e20e79a9160717948e46,教育培训,图书馆
张家港市少年儿童图书馆(长安中路),31.867245201785998,120.547655,江苏省苏州市张家港市长安中路54号,江苏省,苏州市,张家港市,88487372f3dc30522cb17ec6,教育培训,图书馆
张家港市新时代文明实践中心文化分中心·图书馆,31.869501495292273,120.581753,江苏省苏州市张家港市老宅路193号,江苏省,苏州市,张家港市,cf591617964686ed8415419a,教育培训,图书馆
图书馆驿站(金港镇),31.957258936731183,120.435308,苏州市张家港市从善路张家港市中兴小学(中兴南路)北侧约200米,江苏省,苏州市,张家港市,152a791827152f71a8f7296d,教育培训,图书馆
凤凰文化中心图书馆,31.776861078118518,120.634345,苏州市张家港市凤凰大道张家港市凤凰中心小学,江苏省,苏州市,张家港市,58ebe4b13db30c475f17c3f3,教育培训,图书馆
张家港图书馆城北分馆,31.87403839973005,120.557083,苏州市张家港市公园路46号附近,江苏省,苏州市,张家港市,df5f77c046f6c59eb320a883,教育培训,图书馆
张家港图书馆(塘桥分馆),31.82600414975448,120.643954,塘桥镇富民路121号,江苏省,苏州市,张家港市,16cf4488a06958ea4054d7cf,教育培训,图书馆
清风图书馆,31.835731459445714,120.567247,苏州市张家港市沙锡路西溪花苑,江苏省,苏州市,张家港市,1c9d95185dbb8880cac3dbf5,教育培训,图书馆
图书馆驿站(张家港购物公园店),31.870830840539107,120.522922,沙洲西路368号张家港购物公园F1,江苏省,苏州市,张家港市,9d63393a6ef813ecc056acb4,教育培训,图书馆
永联图书馆,31.848735763529156,120.718864,苏州市张家港市嘉园路中国农业银行(南丰永联分理处)南侧约220米,江苏省,苏州市,张家港市,5e7ad5ee119430651d1d11f7,教育培训,图书馆
江苏科技大学张家港校区图书馆,31.895211120839,120.577357,长兴中路8号,江苏省,苏州市,张家港市,a6a9681a3f1a5480eb1e97f9,教育培训,图书馆
图书馆驿站,31.969920188056243,120.563843,苏州市张家港市府前路与星光路交叉路口往东约80米,江苏省,苏州市,张家港市,31a2e992799d408c81288a9d,教育培训,图书馆
山北村镇山小区图书馆驿站,31.94444053395823,120.417152,苏州市张家港市老张家港路与镇山路交叉路口往东北约250米,江苏省,苏州市,张家港市,5d5dddeb5fdc2091a0d230a1,教育培训,图书馆
图书馆驿站,31.767779749759775,120.63485,苏州市张家港市凤恬路凤凰花苑北侧约30米,江苏省,苏州市,张家港市,1b82eea7199eb202d518b71b,教育培训,图书馆
棉花糖儿童图书馆(张家港购物公园店),31.872597882754143,120.520565,江苏省苏州市张家港市中国江苏苏州市张家港市杨舍镇购物公园西门欧陆风情街,江苏省,苏州市,张家港市,be17a916e97ba931a2d23029,教育培训,图书馆
图书馆驿站(程墩花苑),31.748225087137225,120.679253,苏州市张家港市金阳路与人民路交叉路口往北约150米,江苏省,苏州市,张家港市,ebcea81f9793f45b32f71d68,教育培训,图书馆
过刊(张家港图书馆),31.86928995773514,120.581027,人民东路5-2号张家港图书馆F2层,江苏省,苏州市,张家港市,4782e4770a01cdf2616858c2,教育培训,图书馆
沙洲职业工学院图书馆,31.905446679215807,120.594972,苏州市张家港市福新路沙洲职业工学院,江苏省,苏州市,张家港市,9a3d3c627c195b2b246e98fd,教育培训,图书馆
公共文化驿站图书馆驿站,31.825953258259215,120.643713,苏州市张家港市富民路张家港市塘桥中心小学,江苏省,苏州市,张家港市,27f4c87c7d0b388b81a12ecb,购物,商铺
永联公共电子阅览室,31.848446387980793,120.718894,苏州市张家港市嘉园路中国农业银行(南丰永联分理处)南侧约250米,江苏省,苏州市,张家港市,6393a91caf92b231aecb66f2,教育培训,图书馆
图书馆驿站,31.759604648665302,120.638068,苏州市张家港市镇中街徐市小学东北侧约40米,江苏省,苏州市,张家港市,5a649e8e6ea7157fa5da39d3,其他,其他
图书馆驿站,31.922843887966028,120.473029,苏州市张家港市三新路金港镇三角滩社区卫生服务站东北侧约80米,江苏省,苏州市,张家港市,78ee35f584e6ff6cd81318d2,其他,其他
图书馆驿站(唐苑文化中心),31.857267453523598,120.650299,苏州市张家港市东渡路塘桥镇鹿苑综合市场东菜场北侧约150米,江苏省,苏州市,张家港市,deb1dc6eefd0607b7bf7967f,其他,其他
智慧研究室(张家港图书馆),31.86962866577861,120.581341,人民东路5-2号张家港图书馆F4层,江苏省,苏州市,张家港市,885ec501aa6e3e6cd0ff23dc,教育培训,科研机构
斑马阅读馆,31.89220684517281,120.617548,杨舍镇东盛家园东盛家园22幢,江苏省,苏州市,张家港市,957ac86a6f4bb5e76fa3ccae,教育培训,培训机构
南书房,31.87257458431234,120.580902,张家港市汇金商务中心B座15楼,江苏省,苏州市,张家港市,aa4afdc5be04e4901d58007a,教育培训,培训机构
悠贝亲子图书馆,31.86556928998786,120.555145,张家港市杨舍镇向阳弄宏泰广场二楼,江苏省,苏州市,张家港市,ae67dda600b3e83617b54b01,教育培训,图书馆
苏州图书馆(狮山分馆),31.29893238141961,120.566605,苏州市虎丘区金山路33号居委会2层,江苏省,苏州市,虎丘区,721d9c45a321250e27d2bb36,教育培训,图书馆
苏州高新区文体中心-图书馆,31.33961770174643,120.425894,江苏省苏州市虎丘区太湖大道999号,江苏省,苏州市,虎丘区,7e9a1290bc3ce95b52e5c53b,教育培训,图书馆
苏州图书馆科技城分馆,31.336297895595877,120.429661,江苏省苏州市虎丘区新区高新区科技城科创路生活新空间高科永泰健身房三楼,江苏省,苏州市,虎丘区,4745a76de6c8020cc2f1cf9f,教育培训,图书馆
苏州图书馆(华通花园分馆),31.374752178794644,120.473118,江苏省苏州市虎丘区华通花园4区居委会2楼,江苏省,苏州市,虎丘区,5e377ab7c730346fb320a8b5,教育培训,图书馆
苏州市图书馆(浒墅关分馆),31.37796094006349,120.535716,新浒花园浒墅关镇教育文体中心1层,江苏省,苏州市,虎丘区,13e6eac6d6142d6ac6effbeb,教育培训,图书馆
苏州图书馆(新升分馆),31.28085392401529,120.546587,狮山街道新升社区服务中心1楼,江苏省,苏州市,虎丘区,98fd3446b5f441e8b2077d31,教育培训,图书馆
苏州图书馆(横塘分馆),31.27543657342363,120.583505,滨河路52号青春大厦2层,江苏省,苏州市,虎丘区,52d1698bc5f4a156d3ff23e7,教育培训,图书馆
苏州图书馆惠丰分馆,31.371761262158913,120.526081,江苏省苏州市虎丘区惠昌路惠丰花园二区159幢文创家园,江苏省,苏州市,虎丘区,1ac832d77c5f67d2e81e9795,教育培训,图书馆
苏州图书馆(金色分馆),31.287726921125643,120.538939,苏州市虎丘区玉山路金色小学西北侧约30米,江苏省,苏州市,虎丘区,9dafab045562e7d002ff2d00,教育培训,图书馆
马涧图书馆,31.317470455600045,120.508262,江苏省苏州市虎丘区朝红路168号马涧市民服务中心B座3楼,江苏省,苏州市,虎丘区,da701b41c4d056af4e776ea9,教育培训,图书馆
苏州市职业大学-图书馆,31.22524173554481,120.598664,江苏省苏州市虎丘区致能大道106号,江苏省,苏州市,虎丘区,07f3c8b5938ec71e6240a97f,教育培训,图书馆
苏州科技大学石湖校区图书馆,31.25201570263996,120.584543,江苏省苏州市虎丘区横塘镇学府路99号,江苏省,苏州市,虎丘区,b7acbcbdee79396276e5b6fd,教育培训,图书馆
