name,longitude,latitude,address,cityname,type
长寿区图书馆,107.08062003770812,29.849728091634653,文苑大道6号附近,重庆市,科教文化服务;图书馆;图书馆
力帆新妙图书馆,107.05164652371921,29.652854958422697,力帆路22号,重庆市,科教文化服务;图书馆;图书馆
永川区图书馆,105.89198150965787,29.345124125442748,木货街42号,重庆市,科教文化服务;图书馆;图书馆
重庆工商大学派斯学院图书馆,106.25248578380038,30.00356770027149,合师路十五幢,重庆市,科教文化服务;图书馆;图书馆
重庆市江津区图书馆夏坝分馆,106.5034446090382,29.11096233960262,青江路附近,重庆市,科教文化服务;图书馆;图书馆
重庆市长寿区图书馆(江南分馆),107.05550750719947,29.803396981963175,江南中路21号-25号,重庆市,科教文化服务;图书馆;图书馆
南川图书馆西城分馆,107.07098097915903,29.150611393473977,,重庆市,科教文化服务;图书馆;图书馆
横山镇残疾人图书阅览室,106.68103137703794,29.10026434091281,回新路102号附近,重庆市,科教文化服务;图书馆;图书馆
南川区图书馆新馆,107.07604309203732,29.158688803061192,西城街道龙井路3号,重庆市,科教文化服务;图书馆;图书馆
长寿区图书馆龙河镇图书分馆,107.17557027761373,30.00969317130922,,重庆市,科教文化服务;图书馆;图书馆
心育綦江区儿童公益图书馆,106.66911064708114,29.03340173855672,通惠大道26号附10号,重庆市,科教文化服务;图书馆;图书馆
潼南区图书馆五桂分馆,105.75061565132881,29.814360955403554,兴隆街,重庆市,科教文化服务;图书馆;图书馆
铜梁图书馆白羊镇分馆,106.07463684693917,29.958701370476508,铜波路041乡附近,重庆市,科教文化服务;图书馆;图书馆
长寿区图书馆但渡镇图书分馆,107.13038554578792,29.824301633305012,下洞街与但渡大桥交叉路口西南侧,重庆市,科教文化服务;图书馆;图书馆
重庆电信职业学院图书馆,105.77741433632477,29.507385813034634,巴岳大道9号,重庆市,科教文化服务;图书馆;图书馆
涪陵区图书馆附楼,107.36777039423623,29.713644715611686,恒昌路与滨江大道交叉口北100米,重庆市,科教文化服务;图书馆;图书馆
北碚区金刀峡镇偏岩社区法律图书室,106.6468852643399,29.999277785005177,偏岩街与迎滨街交叉口西南100米,重庆市,科教文化服务;图书馆;图书馆
铜梁图书馆影城24小时自助图书馆,106.04192588995748,29.824171932043335,迎宾路152附近,重庆市,科教文化服务;图书馆;图书馆
红旗村科技阅览室,106.0830986984242,29.775534006015246,厦成线与S417交叉路口往北约180米,重庆市,科教文化服务;图书馆;图书馆
荣昌区图书馆,105.58671013874611,29.39802268163165,广场路50-52,重庆市,科教文化服务;图书馆;图书馆
重庆工贸职业技术学院图书馆,107.3521738247893,29.64457502241954,工业园涪陵区南路108号,重庆市,科教文化服务;图书馆;图书馆
重庆财经职业学院-图书馆,105.87711419334467,29.36535540305789,昌州大道西段2号,重庆市,科教文化服务;图书馆;图书馆
重庆文理学院图书馆,105.92974853882005,29.34701576381611,红河大道319号,重庆市,科教文化服务;图书馆;图书馆
涪陵图书馆(南湖分馆),107.37243034025211,29.690108863904054,太极大道1号涪州书院附近(白鹤森林公园),重庆市,科教文化服务;图书馆;图书馆
南川图书馆金山分馆,107.09840373857999,28.926740588641664,,重庆市,科教文化服务;图书馆;图书馆
太和镇文化站图书阅览室,106.039461464205,30.09846149610491,中新街20号正南方向30米,重庆市,科教文化服务;图书馆;图书馆
涪州书院便民阅览室,107.38504208790123,29.688897186254884,宏声大道36号附近,重庆市,科教文化服务;图书馆;图书馆
祝博士教育图书室,105.82211769100716,30.14972090867165,创意大道重庆市潼南区潼南小学校西南侧约40米,重庆市,科教文化服务;图书馆;图书馆
潼南区图书馆太安分馆,105.80563475886578,30.066386977413295,潼南区商业街69号附近,重庆市,科教文化服务;图书馆;图书馆
西南大学荣昌校区图书馆,105.57150498437139,29.39539153068198,学院路160号学院路西南大学荣昌校区,重庆市,科教文化服务;图书馆;图书馆
涪陵图书馆·敦仁移民小区嘉兴移民图书分馆,107.38629295946753,29.68610924151245,顺江大道6号敦仁移民小区,重庆市,科教文化服务;图书馆;图书馆
潼南区图书馆凉风垭分馆(梓潼分馆),105.82713113283972,30.1638919620084,梓潼街道凉风垭广场,重庆市,科教文化服务;图书馆;图书馆
垫江图书馆,107.33073687367518,30.335064055968672,垫江一中旁,重庆市,科教文化服务;图书馆;图书馆
重庆市万州区图书馆,108.36112683470594,30.809006693099047,白岩路159号,重庆市,科教文化服务;图书馆;图书馆
重庆市梁平区图书馆,107.78914300321495,30.66520716385422,梁山镇梁山路584号,重庆市,科教文化服务;图书馆;图书馆
垫江图书馆自助图书馆,107.32861973017869,30.33109409180844,青年路垫江县体育场,重庆市,科教文化服务;图书馆;图书馆
丰都县图书馆,107.7207253755637,29.867610428178768,滨江西路10号,重庆市,科教文化服务;图书馆;图书馆
开州区图书馆,108.3879818306665,31.16086353061286,月潭街52附2号,重庆市,科教文化服务;图书馆;图书馆
黔江图书馆,108.80945099813704,29.50068229282005,舟白街道学府一路,重庆市,科教文化服务;图书馆;图书馆
图书馆(城口县分馆),108.65749315771174,31.940891911651715,葛城街道后南街12号,重庆市,科教文化服务;图书馆;图书馆
云阳县图书馆少儿图书馆分馆,108.69122957160761,30.925301061359274,双江街道群益路302号,重庆市,科教文化服务;图书馆;图书馆
潼南区图书馆,105.83161387636409,30.186501616187076,桂林街道正东街9号,重庆市,科教文化服务;图书馆;图书馆
潼南区图书馆江北分馆,105.83121735882696,30.186196530961542,桂林街道正东街9号,重庆市,科教文化服务;文化宫;文化宫|科教文化服务;图书馆;图书馆
重庆市潼南区图书馆,105.80736685691383,30.17431206840326,梓潼街道办事处书院街16号,重庆市,科教文化服务;图书馆;图书馆
重庆市少年儿童图书馆武隆区图书馆分馆,107.53256957077276,29.39015475341006,迎宾路东150米,重庆市,科教文化服务;图书馆;图书馆
城市书房,108.15347541960067,29.284055407480114,,重庆市,科教文化服务;图书馆;图书馆
梁平区24小时图书馆,107.7907368453487,30.668834155348783,南正街88号,重庆市,科教文化服务;图书馆;图书馆
忠县图书馆,108.03616447029057,30.29689881457127,忠州街道红星梯道8号,重庆市,科教文化服务;图书馆;图书馆
巫山县党建图书馆,109.87277468458944,31.079234051604068,广东东路333号附近,重庆市,科教文化服务;图书馆;图书馆
石柱县图书馆遇见分馆,108.10351598803832,29.99180366450433,南宾路32号附3号,重庆市,科教文化服务;图书馆;图书馆
重庆市开州区图书馆镇安分馆,108.30801618124585,31.145423199611667,,重庆市,科教文化服务;图书馆;图书馆
垫江图书馆长龙镇分馆,107.40532853511985,30.302493343243533,,重庆市,科教文化服务;图书馆;图书馆
图书室,108.81848385232004,29.603933394423446,,重庆市,科教文化服务;图书馆;图书馆
大溪镇文化服务中心图书阅览室,109.14905265150922,29.08793244526263,笔山路,重庆市,科教文化服务;图书馆;图书馆
合川区图书馆二郎镇综合文化站分馆,105.9877272225862,30.35956495362962,五星路,重庆市,科教文化服务;图书馆;图书馆
丰都县图书馆许明分馆,107.57651034377439,30.156159164390516,,重庆市,科教文化服务;图书馆;图书馆
黔江图书馆杉岭分馆,108.61344347446827,29.729998563570486,,重庆市,科教文化服务;图书馆;图书馆
黔江图书馆小南海分馆,108.75639291391755,29.654545608762113,,重庆市,科教文化服务;图书馆;图书馆
赵家街道退休职工及青少年阅览室,108.4163155162506,31.081178193527645,,重庆市,科教文化服务;图书馆;图书馆
云阳县图书馆美陆眼镜分馆,108.68912172486232,30.92551547559581,三合路,重庆市,科教文化服务;图书馆;图书馆
乡村先行者图书馆,109.11861412981813,28.887181201351428,,重庆市,科教文化服务;图书馆;图书馆
秀山土家族苗族自治县图书馆石堤镇分馆,109.17688427048907,28.73474810732635,,重庆市,科教文化服务;图书馆;图书馆
城口县图书馆龙田乡分馆,108.6280917099744,31.968077737257044,,重庆市,科教文化服务;图书馆;图书馆
巫溪县图书馆大河乡分馆,109.61527874300708,31.497581096512558,,重庆市,科教文化服务;图书馆;图书馆
黔江图书馆白土分局,108.63541981467242,29.37368621777148,,重庆市,科教文化服务;图书馆;图书馆
巫溪县图书馆,109.55895228857904,31.391292096687675,丰益路300号,重庆市,科教文化服务;图书馆;图书馆
重庆市武隆区图书馆,107.75799041893386,29.322845275613453,芙蓉中路80号武隆县体育中心,重庆市,科教文化服务;图书馆;图书馆
潼南区图书馆(滨江路分馆),105.82580561845747,30.175211761057763,外滩国际城2期外滩西路4号2栋2-1,重庆市,科教文化服务;图书馆;图书馆
彭水苗族土家族自治县图书馆(民族路),108.15246511251017,29.29521355055143,汉葭街道民族路88号,重庆市,科教文化服务;图书馆;图书馆
武隆区24小时图书馆,107.7347820151954,29.31997671923663,长滨路(拉唯蒸牛肉对面),重庆市,科教文化服务;图书馆;图书馆
潼南图书馆,105.80732345724073,30.174170671933965,梓潼街道办事处书院街16号,重庆市,科教文化服务;图书馆;图书馆
石柱县图书馆,108.1045974931692,29.992050750812428,南宾镇南宾路37号,重庆市,科教文化服务;图书馆;图书馆
石柱土家族自治县图书馆,108.13022345492796,29.993417247598725,城东路民族文化中心,重庆市,科教文化服务;图书馆;图书馆
潼南区图书馆综合大楼,105.80767013739022,30.174692703084023,大同街271东北方向170米,重庆市,科教文化服务;图书馆;图书馆
重庆三峡学院新校区图书馆(建设中),108.44210154841399,30.7479612453235,五桥百安坝天星路666号,重庆市,科教文化服务;图书馆;图书馆
巫峡镇朝云社区图书阅览室,109.85386472049669,31.070636356468892,巫峡路686-746号附近,重庆市,科教文化服务;图书馆;图书馆
云阳县图书馆24小时自助图书馆,108.69543559043272,30.91862807934898,,重庆市,科教文化服务;图书馆;图书馆
A8008图书馆,108.36775256564182,30.805832364205628,太白路69号附近,重庆市,科教文化服务;图书馆;图书馆
黔江图书馆舟白分馆,108.82102875252764,29.5301289871018,正舟路重庆经贸职业学院黔江区舟白国土资源和房屋管理所附近,重庆市,科教文化服务;图书馆;图书馆
职工阅览室,109.86209163385627,31.07240295342086,望霞路苟家坪加油站(望霞路)西南侧约130米,重庆市,科教文化服务;图书馆;图书馆
城口县图书馆东安镇分馆,109.08825945177966,31.76972483634355,水口场街,重庆市,科教文化服务;图书馆;图书馆
石柱土家族自治县文化馆图书馆总馆南宾街道分馆,108.13257850122035,29.990442772624466,干溪子路与隆鑫大桥交叉路口往西南约200米,重庆市,科教文化服务;图书馆;图书馆
垫江县石龙过江万胜图书室,107.35644120994436,30.29188981136038,168县道东50米,重庆市,科教文化服务;图书馆;图书馆
云阳县图书馆外郎分馆,108.7675289207666,30.775609007599904,X066(金竹路),重庆市,科教文化服务;图书馆;图书馆
云阳县图书馆美陆眼镜分馆,108.68912172486232,30.92551547559581,三合路,重庆市,科教文化服务;图书馆;图书馆
云阳县图书馆24小时自助图书馆,108.69543559043272,30.91862807934898,,重庆市,科教文化服务;图书馆;图书馆
大溪镇文化服务中心图书阅览室,109.14905265150922,29.08793244526263,笔山路,重庆市,科教文化服务;图书馆;图书馆
乡村先行者图书馆,109.11861412981813,28.887181201351428,,重庆市,科教文化服务;图书馆;图书馆
秀山土家族苗族自治县图书馆大溪乡分馆,109.16260770654839,28.794406258375158,,重庆市,科教文化服务;图书馆;图书馆
秀山土家族苗族自治县图书馆石堤镇分馆,109.17688427048907,28.73474810732635,,重庆市,科教文化服务;图书馆;图书馆
重庆市少年儿童图书馆城口县分馆,108.65732159939908,31.940757514976646,后南街12号,重庆市,科教文化服务;图书馆;图书馆
城口县图书馆龙田乡分馆,108.6280917099744,31.968077737257044,,重庆市,科教文化服务;图书馆;图书馆
城口县图书馆东安镇分馆,109.08825945177966,31.76972483634355,水口场街,重庆市,科教文化服务;图书馆;图书馆
巫溪县文化馆蒲莲镇分馆,109.55352164946294,31.294771401140252,民生街64号附近,重庆市,科教文化服务;图书馆;图书馆|科教文化服务;文化宫;文化宫
巫溪县图书馆花台乡分馆,109.64525290580787,31.29980866666776,花台乡人民政府附近,重庆市,科教文化服务;图书馆;图书馆
职工阅览室,109.86209163385627,31.07240295342086,望霞路苟家坪加油站(望霞路)西南侧约130米,重庆市,科教文化服务;图书馆;图书馆
巫山县党建图书馆,109.87277468458944,31.079234051604068,广东东路333号附近,重庆市,科教文化服务;图书馆;图书馆
巫溪县图书馆大河乡分馆,109.61527874300708,31.497581096512558,,重庆市,科教文化服务;图书馆;图书馆
重庆市渝中区图书馆,106.54022784294501,29.54888358647026,中山三路32号,重庆市,科教文化服务;图书馆;图书馆
北仓图书馆,106.52818645071852,29.575352583257466,塔坪55号,重庆市,餐饮服务;中餐厅;中餐厅|科教文化服务;图书馆;图书馆
重庆市少年儿童图书馆(长江一路),106.53635127827924,29.548295027299964,长江一路11号,重庆市,科教文化服务;图书馆;图书馆
重庆市江北区图书馆,106.51879513361122,29.556644358738485,金源路64号,重庆市,科教文化服务;图书馆;图书馆
两路口街道中山二路社区图书室,106.54618835873059,29.551360638863088,中山二路69号附近,重庆市,科教文化服务;图书馆;图书馆
渝中区农民工图书馆(南纪门分馆),106.5649091634637,29.546937204862953,花街子22附16号,重庆市,科教文化服务;图书馆;图书馆
渝中区图书馆城市街区自助图书馆(中山三路),106.54036462194294,29.5487742467265,中山三路32号文图大厦,重庆市,科教文化服务;图书馆;图书馆
南岸区图书馆,106.55259942271019,29.51885611668696,南城大道199号南岸区文化艺术中心4层,重庆市,科教文化服务;图书馆;图书馆
重庆工商大学江北校区图书馆,106.5195766427418,29.55683535280385,华新街街道鹅石堡山26号,重庆市,科教文化服务;图书馆;图书馆
重庆市渝中区图书馆(菜园坝分馆),106.52049210821261,29.53583234682069,菜袁路168号附1号,重庆市,科教文化服务;图书馆;图书馆
重庆市渝中区图书馆(化龙桥分馆),106.5114047678791,29.545863772279027,李子坝正街170号附2号,重庆市,科教文化服务;图书馆;图书馆
纸上 自习室(大石坝店),106.48751374323153,29.567472623144198,红盛路18号,重庆市,科教文化服务;图书馆;图书馆
重庆航天职业技术学院-图书馆,106.49546643981293,29.572673845013256,红石路255号重庆航天职业技术学院内,重庆市,科教文化服务;图书馆;图书馆
迪恩和朋友们的图书馆,106.48818373243738,29.567949191434927,红原路东原D7区3期3号楼13层21号,重庆市,科教文化服务;图书馆;图书馆
启雅阅读家图书馆,106.54499683819132,29.5892270687397,龙塔街道尚品路778号附27号,重庆市,科教文化服务;图书馆;图书馆
重庆医科大学图书馆(保利国宾商苑北),106.49706429620922,29.5297441144605,医科大学内,重庆市,科教文化服务;图书馆;图书馆
九龙坡区图书馆,106.49530505644596,29.502960519672463,西郊支路19号,重庆市,科教文化服务;图书馆;图书馆
重庆大学A区图书馆,106.45763503336197,29.56204595717727,沙坪坝正街174号重庆大学,重庆市,科教文化服务;图书馆;图书馆
重庆市少年儿童图书馆(弹子石分馆),106.58204946692011,29.58107363456039,星引力·弹子石公益共享空间,重庆市,科教文化服务;图书馆;图书馆
重庆市委党校图书馆,106.4896251461322,29.52956747924337,渝州路160号,重庆市,科教文化服务;图书馆;图书馆
万思英文阅读馆,106.50836530335182,29.51195588817994,华润广场B座814,重庆市,科教文化服务;图书馆;图书馆
重庆市第二师范学院图书馆,106.56690298231666,29.506146861099218,学府大道9号,重庆市,科教文化服务;图书馆;图书馆
沙坪坝图书馆,106.44437679773553,29.5596571093068,渝碚路222-1号宏洲大厦1层,重庆市,科教文化服务;图书馆;图书馆
重庆图书馆,106.44442722120762,29.528621404397416,凤天大道106号,重庆市,科教文化服务;图书馆;图书馆
四川美术学院图书馆,106.5309092786149,29.484205385422538,四川美术学院黄桷坪校区内,重庆市,科教文化服务;图书馆;图书馆
重庆工商大学图书馆,106.56830691423762,29.502390725115934,学府大道19号,重庆市,科教文化服务;图书馆;图书馆
红烛书院,106.49660471289869,29.620149155581906,照母山东南门,重庆市,科教文化服务;图书馆;图书馆
重庆大学图书馆建筑分馆,106.45002480652703,29.5629128382563,沙中路83号重庆大学B区沙坪坝北街59号附近,重庆市,科教文化服务;图书馆;图书馆
重庆大学声音图书馆,106.45753211630704,29.561787211478634,沙正街174号,重庆市,科教文化服务;图书馆;图书馆
重庆社会主义学院图书馆,106.58550947544273,29.552576197799844,涂山路140号,重庆市,科教文化服务;图书馆;图书馆
重庆工商大学兰花湖校区图书馆,106.55680058922012,29.49951923440913,学府大道五公里19号,重庆市,科教文化服务;图书馆;图书馆
重庆邮电大学数字图书馆,106.59642456813143,29.531705126620174,崇文路2号重庆邮电大学内,重庆市,科教文化服务;图书馆;图书馆
重庆图书馆站,106.4453074765884,29.528221947959047,凤天大道51号,重庆市,科教文化服务;图书馆;图书馆
大渡口区图书馆(跃进村街道分馆),106.48277594926628,29.48621991368579,跃进支路9号-大渡口区文化馆跃进村街道分馆2幢,重庆市,科教文化服务;图书馆;图书馆
四川外国语大学图书馆,106.4234148856534,29.568697361274857,,重庆市,科教文化服务;图书馆;图书馆
中国中铁一局桥梁公司阅览室,106.51477916570592,29.61466286776133,池杉路人和丽景东南侧约80米,重庆市,科教文化服务;图书馆;图书馆
重庆交通大学-图书馆,106.56118874994533,29.482207148011092,学府大道66号,重庆市,科教文化服务;图书馆;图书馆
方塘图书馆+自习室(东原桐麓店),106.54092584016152,29.432443318194675,渝南大道123号东原桐麓商业区三楼2号门市,重庆市,科教文化服务;图书馆;图书馆
渝北区文化馆(新馆),106.59948085104685,29.704357356202348,百果路55新城广场,重庆市,科教文化服务;图书馆;图书馆
重庆市沙坪坝区图书馆(融汇分馆),106.42768856663223,29.53964928282475,汇泉路1号附1号2层,重庆市,科教文化服务;图书馆;图书馆
重庆理工大学花溪校区中山图书馆,106.51988173198362,29.45106199624147,红光大道69号,重庆市,科教文化服务;图书馆;图书馆
重庆大学C区图书馆,106.4436780469984,29.556446911923704,渝碚路131号重庆大学C区,重庆市,科教文化服务;图书馆;图书馆
新山村街道文图分馆,106.47777250557888,29.483136021832532,钢花路302号附近,重庆市,科教文化服务;图书馆;图书馆
重庆市少年儿童图书馆(弹子石分馆),106.58204946692011,29.58107363456039,星引力·弹子石公益共享空间,重庆市,科教文化服务;图书馆;图书馆
九龙坡区图书馆,106.43816925774844,29.42583577103838,华凤大道民安华福内,重庆市,科教文化服务;图书馆;图书馆
西永街道高新区24小时智慧书房,106.36608077024239,29.592674139566885,西园二路重庆市沙坪坝区西永镇人民政府西南侧约80米,重庆市,科教文化服务;图书馆;图书馆
大渡口区图书馆24小时自助图书馆,106.46985994686854,29.47885128308628,松青路98号大渡口区图书馆,重庆市,科教文化服务;图书馆;图书馆
公共图书馆,106.53070898287379,29.461859189641228,李家沱都和广场,重庆市,科教文化服务;图书馆;图书馆
重庆工程学院图书馆,106.58504585979095,29.419775987796296,白鹤村,重庆市,科教文化服务;图书馆;图书馆
重庆科技学院图书馆,106.31330736633102,29.58638349280547,大学城东路20号,重庆市,科教文化服务;图书馆;图书馆
重庆科技学院图书馆,106.31330736633102,29.58638349280547,大学城东路20号,重庆市,科教文化服务;图书馆;图书馆
重庆工程学院图书馆,106.58504585979095,29.419775987796296,白鹤村,重庆市,科教文化服务;图书馆;图书馆
重庆大学虎溪校区图书馆,106.29154362970398,29.588583161782168,大学城南路55号重庆大学虎溪校区,重庆市,科教文化服务;图书馆;图书馆
西南大学中心图书馆,106.41419663505768,29.816821570121505,天生路2号西南大学内八一礼堂东侧,重庆市,科教文化服务;图书馆;图书馆
重庆工程学院办公楼,106.58593400490746,29.42230452987578,白鹤村15号,重庆市,科教文化服务;图书馆;图书馆
四川美术学院逸夫图书馆,106.28841237081816,29.59882111924862,大学城区四川美术学院虎溪校区,重庆市,科教文化服务;图书馆;图书馆
重庆师范大学图书馆,106.29110831014916,29.609357185792927,师范大学大学城校区,重庆市,科教文化服务;图书馆;图书馆
北碚图书馆,106.43079352650632,29.82504582228287,公园村26号(近北碚公园),重庆市,科教文化服务;图书馆;图书馆
谭老师公益图书馆,106.60069976096393,29.674371085714146,宝圣东路一巷5号附近,重庆市,科教文化服务;图书馆;图书馆
璧山中学双星校区-璧山图书馆,106.20717151815103,29.571103132080736,1路武隆5路,重庆市,科教文化服务;图书馆;图书馆
渝北区图书馆桃源居分馆,106.61910001647884,29.741499828387255,空港工业园区桃源公益中心1楼001室西南方向71米,重庆市,科教文化服务;图书馆;图书馆
北碚图书馆24小时自助图书馆(雄风新天地店),106.3898512777349,29.7985370918675,嘉陵风情街16号雄风新天地1层,重庆市,科教文化服务;图书馆;图书馆
西南大学图书馆(立惠路),106.41980632793256,29.820591007306614,天生路2号西南大学,重庆市,科教文化服务;图书馆;图书馆
佐佐木儿童阅读馆,106.28296510595356,29.605251933731527,大学城北路92号附187号,重庆市,科教文化服务;图书馆;图书馆
江津区图书馆,106.25393825751623,29.31540517004578,西江大道409号,重庆市,科教文化服务;图书馆;图书馆
重庆交通大学科学城校区图书馆,106.30581627737212,29.418847418840304,双福新区福星大道1号重庆交通大学(科学城校区)内,重庆市,科教文化服务;图书馆;图书馆
重庆市巴南区图书馆惠民分馆,106.69607929877071,29.458410520664657,惠西路23号,重庆市,科教文化服务;图书馆;图书馆
重庆高新区金凤镇24小时智慧书房,106.30879799488264,29.51682405665474,金凤佳园公租房(高龙大道北),重庆市,科教文化服务;图书馆;图书馆
重庆理工职业学院图书馆,106.60322964257999,29.350586935427916,界石镇东城大道南段东450米,重庆市,科教文化服务;图书馆;图书馆
重庆电子工程职业学院图书馆,106.31353762235015,29.61292054453666,大学城东路76号,重庆市,科教文化服务;图书馆;图书馆
重庆市方志馆重庆大学分馆,106.29152459810362,29.588600494594075,大学城南路55号重庆大学虎溪校区图书馆,重庆市,科教文化服务;图书馆;图书馆
图书阅览室,106.46349762446808,29.772636356929183,,重庆市,科教文化服务;图书馆;图书馆
自助图书馆,106.43059418897484,29.82522949726076,中山路北碚公园(中山路)西北侧约80米,重庆市,科教文化服务;图书馆;图书馆
巴南区图书馆鱼洞分馆,106.51117039819776,29.379859644402323,鱼洞街道下河路17号(鱼洞菜市场对面交通银行旁边),重庆市,科教文化服务;图书馆;图书馆
香炉山街道24小时智慧书房,106.29900210142416,29.572594168282034,康城路4-15号(重庆艺美家具建材有限公司东北),重庆市,科教文化服务;图书馆;图书馆
重庆市九龙坡区图书馆走马镇分馆,106.2773022619243,29.45271457325662,,重庆市,科教文化服务;图书馆;图书馆
重庆城市管理职业学院图书馆,106.29298169460377,29.5740228477038,大学城南二路151号,重庆市,科教文化服务;图书馆;图书馆
阳光图书馆,106.24662345316739,29.370550917227007,恒大健康城,重庆市,科教文化服务;图书馆;图书馆
重庆公共运输职业学院图书馆,106.27105616687285,29.401600717347776,双福新区祥福大道638号,重庆市,科教文化服务;图书馆;图书馆
九龙坡区西彭镇石塔村图书室,106.3249918202797,29.302622200097378,铝城东路2-6幢附近,重庆市,科教文化服务;图书馆;图书馆
重庆建筑科技职业学院图书馆,106.31748383556678,29.617111193485094,陈家桥街道沙坪坝区大学城陈家桥,重庆市,科教文化服务;图书馆;图书馆
重庆医药高等专科学校图书馆,106.3027220965592,29.623092892292068,大学城中路82号,重庆市,科教文化服务;图书馆;图书馆
教师教育图书专馆师范教育阅览室,106.41941807050277,29.82101162030367,天生路2号西南大学立惠路附近,重庆市,科教文化服务;图书馆;图书馆
西南大学电子阅览室,106.41920209239797,29.82095716514508,天生路2号西南大学,重庆市,科教文化服务;图书馆;图书馆|科教文化服务;培训机构;培训机构
重庆建筑科技职业学院图书馆报刊阅览室,106.31812626269415,29.616216171016134,陈西路西200米,重庆市,科教文化服务;图书馆;图书馆
重庆市九龙坡区图书馆金凤镇分馆,106.30648559456176,29.512955684640016,,重庆市,科教文化服务;图书馆;图书馆
崇实图书馆(西南大学校医院西北),106.40845455610709,29.80996848355661,天生路2号西南大学,重庆市,科教文化服务;图书馆;图书馆
渝北区图书馆玉峰山镇外借点,106.71544973963962,29.715601856053116,厦成线中共玉峰山镇委员会北侧,重庆市,科教文化服务;图书馆;图书馆
艾谱莉英文阅读馆,106.28268442183496,29.59906183261457,大学城西路29号附近,重庆市,科教文化服务;图书馆;图书馆
重庆市江津区图书馆珞璜分馆,106.41868030417749,29.336656668672074,汇兴路附近,重庆市,科教文化服务;图书馆;图书馆
铜梁图书馆虎峰镇分馆,106.11177907731062,29.70701442781923,,重庆市,科教文化服务;图书馆;图书馆
重庆交通职业学院-图书馆,106.27427804675126,29.40344425881057,双福街道双福新区学院大道7号,重庆市,科教文化服务;图书馆;图书馆
西南大学图书馆经济管理分馆,106.40730626726373,29.81153423247977,天生路2号西南大学档案馆附近,重庆市,科教文化服务;图书馆;图书馆
重庆师范大学图书馆,106.41330993156673,29.830386344841454,团山堡1号,重庆市,科教文化服务;图书馆;图书馆
西南大学外语图书馆,106.41073005083476,29.81782488297019,天生路2号西南大学,重庆市,科教文化服务;图书馆;图书馆
南城图书馆-24小时城市书房,106.26760477019094,29.970586358739535,江城大道225号文化艺术中心主剧场入口处,重庆市,科教文化服务;图书馆;图书馆
铜梁图书馆,106.04192095406275,29.823186808861788,迎宾路154号,重庆市,科教文化服务;图书馆;图书馆
合川少儿图书馆,106.25426994762347,29.99558265836672,合阳城街道交通街148号,重庆市,科教文化服务;图书馆;图书馆
铜梁区图书馆,106.04174743351852,29.82403919200054,书院街20号,重庆市,科教文化服务;图书馆;图书馆
重庆市合川区图书馆,106.2123362145536,29.99669351446935,涪滨路1068号,重庆市,科教文化服务;图书馆;图书馆
重庆市綦江区图书馆,106.63960093936039,29.026459452587908,北街滨江路路口附近,重庆市,科教文化服务;图书馆;图书馆
南川图书馆分馆,106.96380387913638,29.356873212880668,香溪北路与香溪西路交叉口北150米黎香湖镇人民政府附近,重庆市,科教文化服务;图书馆;图书馆
重庆钢铁图书馆,107.04950290934053,29.78205377369906,龙山闲趣园,重庆市,科教文化服务;图书馆;图书馆
太平门社区文化中心图书室,106.26283630411282,30.000355271752053,太平门街1号附近,重庆市,科教文化服务;图书馆;图书馆
重庆对外经贸学院图书馆B区,106.23718439484581,29.9943623589465,学府路9号重庆对外经贸学院档案馆,重庆市,科教文化服务;图书馆;图书馆
长寿区图书馆朝阳社区分馆,107.07185832869226,29.864374971800068,朝阳路中国石油长寿桃花新城加气站东北侧约150米,重庆市,科教文化服务;图书馆;图书馆
重庆市涪陵区少年儿童图书馆,107.36699136164724,29.713963685314603,滨江大道二段555号,重庆市,科教文化服务;图书馆;图书馆
合川区图书馆双凤镇综合文化站分馆,106.41949368781269,30.015491670182904,凤凰街,重庆市,科教文化服务;图书馆;图书馆
铜梁图书馆永嘉镇分馆,105.99550825826269,29.56434154699802,,重庆市,科教文化服务;图书馆;图书馆
大湾镇关工委少儿阅览室,106.82667633693508,29.977925254262914,,重庆市,科教文化服务;图书馆;图书馆
万盛图书馆,106.9135510709962,28.950010150800797,万盛经开区体育馆路,重庆市,科教文化服务;图书馆;图书馆
合川区图书馆少儿分馆,106.254277873381,29.995648651428237,交通街140号,重庆市,科教文化服务;图书馆;图书馆
万盛经开区24小时图书馆,106.91739365798391,28.958962784204083,万盛街万盛小学西北侧约180米,重庆市,科教文化服务;图书馆;图书馆
金山镇市民阅览厅,105.87446458660712,29.659553177696107,金山派出所,重庆市,科教文化服务;图书馆;图书馆
铜梁图书馆西河镇分馆,105.92114854537296,29.568734221055937,长兴街69号附近,重庆市,科教文化服务;图书馆;图书馆
重庆移通学院图书馆,106.22823391040693,29.995196692110447,大学城假日大道1号,重庆市,科教文化服务;图书馆;图书馆
重庆城市科技学院图书馆,105.87947705625692,29.39001577141985,胜利路街道光彩大道368号,重庆市,科教文化服务;图书馆;图书馆
长寿区图书馆,107.08062003770812,29.849728091634653,文苑大道6号附近,重庆市,科教文化服务;图书馆;图书馆
力帆新妙图书馆,107.05164652371921,29.652854958422697,力帆路22号,重庆市,科教文化服务;图书馆;图书馆
永川区图书馆,105.89198150965787,29.345124125442748,木货街42号,重庆市,科教文化服务;图书馆;图书馆
